,num,mb_sex,mb_birth,mb_4,mb_6,태그-직장,태그-결혼여부
3989,22018,M,19940106,근로자,미혼,A04-03,A06-01
3990,22925,M,19940106,"구직자,근로자",미혼,A04-02,A06-01
3991,27631,F,19940107,구직자,미혼,A04-02,A06-01
3992,23975,F,19940108,"근로자,예비창업자",미혼,A04-03,A06-01
3993,13623,F,19940109,근로자,미혼,A04-03,A06-01
3994,5334,M,19940110,"대학(원)생,근로자",미혼,A04-01,A06-01
3995,20515,M,19940110,"대학(원)생,구직자,프리랜서",미혼,A04-01,A06-01
3996,21009,M,19940110,근로자,미혼,A04-03,A06-01
3997,4866,F,19940111,기타,미혼,A04-00,A06-01
3998,24582,M,19940111,근로자,미혼,A04-03,A06-01
3999,11864,M,19940112,구직자,미혼,A04-02,A06-01
4000,12262,F,19940113,"구직자,근로자",미혼,A04-02,A06-01
4001,23413,F,19940113,구직자,미혼,A04-02,A06-01
4002,19106,M,19940114,기타,미혼,A04-00,A06-01
4003,24392,F,19940114,구직자,미혼,A04-02,A06-01
4004,4807,F,19940115,근로자,미혼,A04-03,A06-01
4005,13546,F,19940115,근로자,미혼,A04-03,A06-01
4006,15135,F,19940115,구직자,미혼,A04-02,A06-01
4007,12064,M,19940118,근로자,미혼,A04-03,A06-01
4008,19675,M,19940118,프리랜서,미혼,A04-07,A06-01
4009,4758,M,19940119,"근로자,기업인/소상공인",미혼,A04-03,A06-01
4010,23144,M,19940120,근로자,미혼,A04-03,A06-01
4011,12243,M,19940121,구직자,미혼,A04-02,A06-01
4012,19504,F,19940121,근로자,미혼,A04-03,A06-01
4013,5415,F,19940122,"대학(원)생,구직자,근로자",미혼,A04-01,A06-01
4014,6135,F,19940122,구직자,미혼,A04-02,A06-01
4015,20915,M,19940125,기타,미혼,A04-00,A06-01
4016,4788,F,19940126,"근로자,프리랜서",미혼,A04-03,A06-01
4017,6005,M,19940126,구직자,미혼,A04-02,A06-01
4018,25951,M,19940126,근로자,미혼,A04-03,A06-01
4019,6814,M,19940127,프리랜서,기혼,A04-07,A06-02
4020,23168,F,19940127,구직자,미혼,A04-02,A06-01
4021,6045,F,19940128,구직자,미혼,A04-02,A06-01
4022,23409,M,19940128,근로자,미혼,A04-03,A06-01
4023,25391,F,19940128,근로자,미혼,A04-03,A06-01
4024,27190,F,19940128,"구직자,예비창업자",미혼,A04-02,A06-01
4025,13552,F,19940129,"구직자,근로자,기타",미혼,A04-02,A06-01
4026,22994,F,19940131,기타,,A04-00,A06-00
4027,25601,F,19940131,구직자,미혼,A04-02,A06-01
4028,27255,M,19940131,구직자,미혼,A04-02,A06-01
4029,19379,F,19940201,"구직자,근로자,예비창업자,프리랜서",미혼,A04-02,A06-01
4030,4831,M,19940202,"대학(원)생,구직자,프리랜서",미혼,A04-01,A06-01
4031,26631,F,19940203,"구직자,근로자,예비창업자",미혼,A04-02,A06-01
4032,26102,M,19940204,구직자,미혼,A04-02,A06-01
4033,4803,M,19940205,구직자,미혼,A04-02,A06-01
4034,6361,M,19940206,근로자,미혼,A04-03,A06-01
4035,11566,F,19940206,구직자,기혼,A04-02,A06-02
4036,23645,F,19940207,"구직자,프리랜서",미혼,A04-02,A06-01
4037,26961,M,19940207,구직자,미혼,A04-02,A06-01
4038,8926,M,19940209,구직자,미혼,A04-02,A06-01
4039,13937,M,19940209,근로자,미혼,A04-03,A06-01
4040,16262,F,19940212,구직자,미혼,A04-02,A06-01
4041,4703,F,19940213,"근로자,기업인/소상공인",기혼,A04-03,A06-02
4042,11000,M,19940213,근로자,미혼,A04-03,A06-01
4043,14237,M,19940213,구직자,미혼,A04-02,A06-01
4044,7071,F,19940214,구직자,미혼,A04-02,A06-01
4045,10980,M,19940214,근로자,미혼,A04-03,A06-01
4046,11656,M,19940214,구직자,미혼,A04-02,A06-01
4047,12055,M,19940214,"대학(원)생,구직자,근로자,프리랜서,기타",미혼,A04-01,A06-01
4048,5431,M,19940215,"대학(원)생,기업인/소상공인",미혼,A04-01,A06-01
4049,10409,M,19940215,근로자,미혼,A04-03,A06-01
4050,14983,M,19940215,근로자,미혼,A04-03,A06-01
4051,15608,F,19940215,"근로자,예비창업자",미혼,A04-03,A06-01
4052,6167,F,19940216,근로자,미혼,A04-03,A06-01
4053,6818,M,19940216,기업인/소상공인,미혼,A04-05,A06-01
4054,7518,M,19940216,근로자,미혼,A04-03,A06-01
4055,11534,F,19940216,구직자,미혼,A04-02,A06-01
4056,6720,M,19940217,기업인/소상공인,미혼,A04-05,A06-01
4057,6369,F,19940218,"대학(원)생,프리랜서",미혼,A04-01,A06-01
4058,21309,M,19940218,기타,미혼,A04-00,A06-01
4059,8172,M,19940219,구직자,미혼,A04-02,A06-01
4060,1884,M,19940221,"구직자,프리랜서,기타",,A04-02,A06-00
4061,13490,F,19940223,근로자,미혼,A04-03,A06-01
4062,19431,M,19940223,기타,미혼,A04-00,A06-01
4063,6616,F,19940225,근로자,미혼,A04-03,A06-01
4064,15915,M,19940225,기타,기혼,A04-00,A06-02
4065,15577,M,19940226,구직자,미혼,A04-02,A06-01
4066,28059,M,19940227,근로자,미혼,A04-03,A06-01
4067,5279,M,19940228,근로자,미혼,A04-03,A06-01
4068,11519,M,19940228,근로자,미혼,A04-03,A06-01
4069,21671,M,19940228,근로자,미혼,A04-03,A06-01
4070,11243,M,19940303,구직자,미혼,A04-02,A06-01
4071,14419,M,19940303,기타,미혼,A04-00,A06-01
4072,26877,F,19940304,구직자,미혼,A04-02,A06-01
4073,11470,M,19940305,기타,미혼,A04-00,A06-01
4074,17282,M,19940305,"프리랜서,기타",미혼,A04-07,A06-01
4075,7679,F,19940306,기타,기혼,A04-00,A06-02
4076,11503,M,19940307,구직자,미혼,A04-02,A06-01
4077,28028,F,19940308,구직자,미혼,A04-02,A06-01
4078,28138,M,19940308,구직자,미혼,A04-02,A06-01
4079,4910,M,19940309,"구직자,근로자",미혼,A04-02,A06-01
4080,22316,M,19940309,기타,기혼,A04-00,A06-02
4081,5370,M,19940310,기업인/소상공인,미혼,A04-05,A06-01
4082,7990,F,19940310,대학(원)생,미혼,A04-01,A06-01
4083,11442,F,19940311,구직자,미혼,A04-02,A06-01
4084,16858,M,19940311,구직자,미혼,A04-02,A06-01
4085,5519,F,19940314,근로자,미혼,A04-03,A06-01
4086,7345,M,19940315,근로자,미혼,A04-03,A06-01
4087,16388,M,19940316,근로자,미혼,A04-03,A06-01
4088,19327,F,19940317,기타,기혼,A04-00,A06-02
4089,8394,M,19940321,구직자,미혼,A04-02,A06-01
4090,16888,M,19940321,근로자,미혼,A04-03,A06-01
4091,25624,M,19940321,구직자,미혼,A04-02,A06-01
4092,25720,M,19940321,근로자,미혼,A04-03,A06-01
4093,20428,M,19940323,구직자,미혼,A04-02,A06-01
4094,6654,F,19940324,기타,기혼,A04-00,A06-02
4095,6816,F,19940324,근로자,미혼,A04-03,A06-01
4096,10400,M,19940324,프리랜서,미혼,A04-07,A06-01
4097,27534,F,19940324,구직자,미혼,A04-02,A06-01
4098,10652,F,19940329,"구직자,예비창업자,프리랜서",미혼,A04-02,A06-01
4099,12096,M,19940329,구직자,미혼,A04-02,A06-01
4100,6615,M,19940330,근로자,기혼,A04-03,A06-02
4101,24845,M,19940330,구직자,미혼,A04-02,A06-01
4102,28039,M,19940331,"구직자,프리랜서",미혼,A04-02,A06-01
4103,15609,F,19940401,기타,기혼,A04-00,A06-02
4104,11150,F,19940402,근로자,미혼,A04-03,A06-01
4105,9825,F,19940403,구직자,미혼,A04-02,A06-01
4106,6084,F,19940404,"근로자,기타",미혼,A04-03,A06-01
4107,11524,M,19940404,"구직자,프리랜서",미혼,A04-02,A06-01
4108,25678,M,19940404,"예비창업자,프리랜서,기업인/소상공인",기혼,A04-04,A06-02
4109,5171,F,19940405,"근로자,예비창업자",미혼,A04-03,A06-01
4110,10119,F,19940405,구직자,미혼,A04-02,A06-01
4111,11349,F,19940405,구직자,미혼,A04-02,A06-01
4112,11506,F,19940406,"대학(원)생,구직자",미혼,A04-01,A06-01
4113,17130,M,19940406,근로자,미혼,A04-03,A06-01
4114,18449,M,19940406,기타,미혼,A04-00,A06-01
4115,4823,F,19940407,구직자,미혼,A04-02,A06-01
4116,22491,F,19940407,근로자,미혼,A04-03,A06-01
4117,23043,M,19940407,근로자,미혼,A04-03,A06-01
4118,10012,F,19940409,구직자,미혼,A04-02,A06-01
4119,27620,M,19940410,기업인/소상공인,미혼,A04-05,A06-01
4120,17117,M,19940412,근로자,미혼,A04-03,A06-01
4121,20084,M,19940412,프리랜서,미혼,A04-07,A06-01
4122,13632,F,19940413,구직자,미혼,A04-02,A06-01
4123,25559,M,19940413,"구직자,예비창업자,프리랜서",미혼,A04-02,A06-01
4124,22371,M,19940414,"대학(원)생,구직자",미혼,A04-01,A06-01
4125,22737,M,19940414,구직자,미혼,A04-02,A06-01
4126,1707,F,19940415,False,,A04-00,A06-00
4127,4720,F,19940415,구직자,미혼,A04-02,A06-01
4128,6295,F,19940415,구직자,미혼,A04-02,A06-01
4129,14839,F,19940415,"근로자,프리랜서",미혼,A04-03,A06-01
4130,15065,F,19940416,근로자,미혼,A04-03,A06-01
4131,21551,F,19940416,구직자,미혼,A04-02,A06-01
4132,26549,F,19940416,구직자,미혼,A04-02,A06-01
4133,11713,F,19940418,근로자,미혼,A04-03,A06-01
4134,11940,M,19940418,구직자,미혼,A04-02,A06-01
4135,6546,F,19940420,구직자,미혼,A04-02,A06-01
4136,6929,M,19940420,"대학(원)생,근로자",미혼,A04-01,A06-01
4137,21145,F,19940420,기타,기혼,A04-00,A06-02
4138,24656,M,19940420,"프리랜서,기타",미혼,A04-07,A06-01
4139,4725,M,19940421,근로자,미혼,A04-03,A06-01
4140,11296,F,19940421,프리랜서,미혼,A04-07,A06-01
4141,12033,F,19940423,기업인/소상공인,미혼,A04-05,A06-01
4142,7179,F,19940424,구직자,미혼,A04-02,A06-01
4143,22288,M,19940424,"근로자,기타",미혼,A04-03,A06-01
4144,23928,M,19940425,구직자,미혼,A04-02,A06-01
4145,28155,M,19940425,근로자,미혼,A04-03,A06-01
4146,28171,M,19940425,근로자,미혼,A04-03,A06-01
4147,20200,M,19940426,"대학(원)생,구직자",미혼,A04-01,A06-01
4148,21435,M,19940426,구직자,미혼,A04-02,A06-01
4149,23445,F,19940426,구직자,미혼,A04-02,A06-01
4150,9821,F,19940427,구직자,미혼,A04-02,A06-01
4151,11200,M,19940427,근로자,미혼,A04-03,A06-01
4152,11430,M,19940427,근로자,미혼,A04-03,A06-01
4153,20551,F,19940427,근로자,미혼,A04-03,A06-01
4154,20630,M,19940427,"구직자,프리랜서",미혼,A04-02,A06-01
4155,22656,M,19940428,근로자,미혼,A04-03,A06-01
4156,6071,M,19940429,"구직자,프리랜서",미혼,A04-02,A06-01
4157,12513,F,19940429,기타,미혼,A04-00,A06-01
4158,22448,M,19940430,근로자,미혼,A04-03,A06-01
4159,23335,F,19940430,구직자,미혼,A04-02,A06-01
4160,24730,M,19940430,구직자,기혼,A04-02,A06-02
4161,28466,M,19940501,구직자,미혼,A04-02,A06-01
4162,20210,M,19940502,구직자,미혼,A04-02,A06-01
4163,14928,M,19940503,기타,미혼,A04-00,A06-01
4164,12401,M,19940504,구직자,기혼,A04-02,A06-02
4165,10796,M,19940505,구직자,미혼,A04-02,A06-01
4166,6041,F,19940507,대학(원)생,미혼,A04-01,A06-01
4167,15639,F,19940508,근로자,기혼,A04-03,A06-02
4168,21520,M,19940508,구직자,미혼,A04-02,A06-01
4169,4730,F,19940509,근로자,미혼,A04-03,A06-01
4170,9329,F,19940509,구직자,미혼,A04-02,A06-01
4171,19064,M,19940509,구직자,미혼,A04-02,A06-01
4172,6516,M,19940510,"구직자,프리랜서,기타",미혼,A04-02,A06-01
4173,19601,M,19940510,구직자,미혼,A04-02,A06-01
4174,6980,F,19940511,근로자,미혼,A04-03,A06-01
4175,15257,F,19940511,근로자,미혼,A04-03,A06-01
4176,24534,M,19940512,구직자,미혼,A04-02,A06-01
4177,4698,F,19940513,구직자,미혼,A04-02,A06-01
4178,4762,M,19940513,근로자,미혼,A04-03,A06-01
4179,13759,F,19940513,구직자,미혼,A04-02,A06-01
4180,22763,M,19940513,구직자,미혼,A04-02,A06-01
4181,23631,M,19940513,프리랜서,미혼,A04-07,A06-01
4182,12606,M,19940514,근로자,미혼,A04-03,A06-01
4183,26117,F,19940514,기타,미혼,A04-00,A06-01
4184,28261,M,19940514,근로자,미혼,A04-03,A06-01
4185,24570,F,19940516,구직자,미혼,A04-02,A06-01
4186,26024,M,19940517,근로자,미혼,A04-03,A06-01
4187,26542,F,19940517,구직자,미혼,A04-02,A06-01
4188,12087,M,19940518,근로자,,A04-03,A06-00
4189,6953,M,19940519,근로자,기혼,A04-03,A06-02
4190,19305,M,19940519,근로자,미혼,A04-03,A06-01
4191,21619,F,19940519,근로자,미혼,A04-03,A06-01
4192,26726,M,19940521,"대학(원)생,구직자",미혼,A04-01,A06-01
4193,22285,M,19940522,기타,미혼,A04-00,A06-01
4194,27881,F,19940523,구직자,미혼,A04-02,A06-01
4195,10089,F,19940524,"구직자,기타",,A04-02,A06-00
4196,11518,M,19940524,"구직자,근로자,프리랜서",미혼,A04-02,A06-01
4197,4792,F,19940525,구직자,미혼,A04-02,A06-01
4198,7816,F,19940525,근로자,미혼,A04-03,A06-01
4199,24938,F,19940525,근로자,미혼,A04-03,A06-01
4200,6355,M,19940528,구직자,미혼,A04-02,A06-01
4201,22981,M,19940528,구직자,미혼,A04-02,A06-01
4202,23997,M,19940530,근로자,미혼,A04-03,A06-01
4203,6008,M,19940531,구직자,미혼,A04-02,A06-01
4204,10834,M,19940531,구직자,미혼,A04-02,A06-01
4205,12775,M,19940602,근로자,미혼,A04-03,A06-01
4206,27775,F,19940602,구직자,기혼,A04-02,A06-02
4207,20414,F,19940604,근로자,미혼,A04-03,A06-01
4208,8450,M,19940605,구직자,미혼,A04-02,A06-01
4209,18758,M,19940606,구직자,미혼,A04-02,A06-01
4210,20108,M,19940606,기타,미혼,A04-00,A06-01
4211,6416,M,19940607,근로자,미혼,A04-03,A06-01
4212,13785,M,19940609,구직자,미혼,A04-02,A06-01
4213,9880,F,19940610,False,미혼,A04-00,A06-01
4214,12165,M,19940610,구직자,미혼,A04-02,A06-01
4215,21420,M,19940610,근로자,미혼,A04-03,A06-01
4216,27663,M,19940611,구직자,미혼,A04-02,A06-01
4217,13558,M,19940612,근로자,미혼,A04-03,A06-01
4218,14732,M,19940615,근로자,미혼,A04-03,A06-01
4219,27010,F,19940616,근로자,미혼,A04-03,A06-01
4220,15764,M,19940619,근로자,미혼,A04-03,A06-01
4221,5016,M,19940620,구직자,미혼,A04-02,A06-01
4222,5094,M,19940620,구직자,미혼,A04-02,A06-01
4223,5324,F,19940620,구직자,미혼,A04-02,A06-01
4224,13341,F,19940622,근로자,미혼,A04-03,A06-01
4225,22686,F,19940622,"구직자,근로자,예비창업자",미혼,A04-02,A06-01
4226,14516,M,19940623,근로자,미혼,A04-03,A06-01
4227,15422,F,19940623,근로자,미혼,A04-03,A06-01
4228,8428,M,19940624,근로자,미혼,A04-03,A06-01
4229,15265,M,19940624,구직자,미혼,A04-02,A06-01
4230,17336,F,19940624,기타,기혼,A04-00,A06-02
4231,24738,M,19940625,구직자,미혼,A04-02,A06-01
4232,7629,F,19940626,"구직자,기타",미혼,A04-02,A06-01
4233,23574,F,19940627,구직자,미혼,A04-02,A06-01
4234,6605,M,19940629,구직자,미혼,A04-02,A06-01
4235,14540,F,19940629,기타,미혼,A04-00,A06-01
4236,19581,F,19940629,근로자,미혼,A04-03,A06-01
4237,22823,M,19940629,근로자,미혼,A04-03,A06-01
4238,26097,F,19940630,"구직자,프리랜서",미혼,A04-02,A06-01
4239,5463,M,19940701,근로자,미혼,A04-03,A06-01
4240,6288,M,19940701,근로자,미혼,A04-03,A06-01
4241,8165,M,19940702,근로자,미혼,A04-03,A06-01
4242,24386,M,19940703,기타,미혼,A04-00,A06-01
4243,1020,M,19940704,"대학(원)생,근로자",,A04-01,A06-00
4244,12168,M,19940704,근로자,미혼,A04-03,A06-01
4245,6625,F,19940705,구직자,미혼,A04-02,A06-01
4246,22139,F,19940705,근로자,미혼,A04-03,A06-01
4247,25704,M,19940705,근로자,미혼,A04-03,A06-01
4248,25751,M,19940705,구직자,미혼,A04-02,A06-01
4249,26811,M,19940705,기타,미혼,A04-00,A06-01
4250,27218,M,19940705,기타,미혼,A04-00,A06-01
4251,13425,M,19940706,"구직자,근로자",미혼,A04-02,A06-01
4252,20989,M,19940706,"대학(원)생,구직자",미혼,A04-01,A06-01
4253,20991,M,19940706,"대학(원)생,구직자",미혼,A04-01,A06-01
4254,14759,F,19940708,근로자,미혼,A04-03,A06-01
4255,11792,M,19940710,근로자,미혼,A04-03,A06-01
4256,13591,M,19940715,구직자,미혼,A04-02,A06-01
4257,22679,F,19940715,구직자,미혼,A04-02,A06-01
4258,25325,F,19940715,구직자,미혼,A04-02,A06-01
4259,25141,M,19940716,기타,미혼,A04-00,A06-01
4260,9822,M,19940717,근로자,기혼,A04-03,A06-02
4261,19050,M,19940717,구직자,미혼,A04-02,A06-01
4262,22412,M,19940717,구직자,미혼,A04-02,A06-01
4263,11075,F,19940719,근로자,미혼,A04-03,A06-01
4264,17886,F,19940720,근로자,기혼,A04-03,A06-02
4265,19368,M,19940720,기타,미혼,A04-00,A06-01
4266,6188,M,19940721,근로자,미혼,A04-03,A06-01
4267,21604,F,19940721,"근로자,프리랜서",미혼,A04-03,A06-01
4268,27648,M,19940722,근로자,미혼,A04-03,A06-01
4269,4855,M,19940723,"구직자,근로자,기업인/소상공인",미혼,A04-02,A06-01
4270,5545,F,19940723,"프리랜서,기업인/소상공인",미혼,A04-05,A06-01
4271,26589,F,19940723,구직자,미혼,A04-02,A06-01
4272,2138,F,19940724,프리랜서,,A04-07,A06-00
4273,17185,M,19940724,근로자,미혼,A04-03,A06-01
4274,17174,M,19940725,근로자,미혼,A04-03,A06-01
4275,10247,F,19940726,구직자,미혼,A04-02,A06-01
4276,9665,F,19940727,구직자,미혼,A04-02,A06-01
4277,13125,M,19940727,근로자,미혼,A04-03,A06-01
4278,9905,M,19940729,근로자,미혼,A04-03,A06-01
4279,25899,F,19940729,구직자,미혼,A04-02,A06-01
4280,10201,F,19940730,구직자,미혼,A04-02,A06-01
4281,11230,M,19940731,구직자,미혼,A04-02,A06-01
4282,28343,M,19940731,기업인/소상공인,미혼,A04-05,A06-01
4283,21643,F,19940801,"프리랜서,기타",기혼,A04-07,A06-02
4284,28414,M,19940802,구직자,미혼,A04-02,A06-01
4285,27153,F,19940804,근로자,미혼,A04-03,A06-01
4286,17030,F,19940806,"구직자,근로자,프리랜서",미혼,A04-02,A06-01
4287,23214,M,19940806,근로자,미혼,A04-03,A06-01
4288,28082,M,19940806,"근로자,기타",미혼,A04-03,A06-01
4289,6096,M,19940807,근로자,미혼,A04-03,A06-01
4290,22517,F,19940807,프리랜서,미혼,A04-07,A06-01
4291,13942,F,19940808,"구직자,근로자",미혼,A04-02,A06-01
4292,15333,M,19940808,"구직자,프리랜서",미혼,A04-02,A06-01
4293,18677,M,19940808,기타,기혼,A04-00,A06-02
4294,20892,M,19940808,구직자,미혼,A04-02,A06-01
4295,14845,M,19940809,"구직자,근로자",미혼,A04-02,A06-01
4296,20641,M,19940809,구직자,미혼,A04-02,A06-01
4297,20156,M,19940810,근로자,미혼,A04-03,A06-01
4298,11842,M,19940811,구직자,미혼,A04-02,A06-01
4299,25516,F,19940811,구직자,미혼,A04-02,A06-01
4300,20264,F,19940812,근로자,미혼,A04-03,A06-01
4301,11942,M,19940814,프리랜서,미혼,A04-07,A06-01
4302,20313,M,19940814,구직자,미혼,A04-02,A06-01
4303,8286,M,19940815,"구직자,근로자",미혼,A04-02,A06-01
4304,7761,M,19940816,"대학(원)생,구직자",미혼,A04-01,A06-01
4305,27656,M,19940816,"구직자,근로자",미혼,A04-02,A06-01
4306,14606,F,19940817,구직자,미혼,A04-02,A06-01
4307,26684,M,19940817,근로자,미혼,A04-03,A06-01
4308,15231,F,19940818,"대학(원)생,구직자,근로자",미혼,A04-01,A06-01
4309,19539,M,19940819,False,,A04-00,A06-00
4310,24071,M,19940821,기타,미혼,A04-00,A06-01
4311,26593,M,19940821,구직자,미혼,A04-02,A06-01
4312,17560,M,19940822,근로자,기혼,A04-03,A06-02
4313,19933,F,19940822,구직자,미혼,A04-02,A06-01
4314,24961,M,19940822,근로자,기혼,A04-03,A06-02
4315,7617,M,19940823,근로자,미혼,A04-03,A06-01
4316,8630,F,19940823,"대학(원)생,구직자",미혼,A04-01,A06-01
4317,15463,M,19940823,근로자,미혼,A04-03,A06-01
4318,6946,F,19940824,구직자,미혼,A04-02,A06-01
4319,27643,M,19940824,"구직자,근로자",미혼,A04-02,A06-01
4320,18351,M,19940825,구직자,미혼,A04-02,A06-01
4321,20018,M,19940825,근로자,미혼,A04-03,A06-01
4322,21058,M,19940825,False,,A04-00,A06-00
4323,25920,M,19940825,기타,미혼,A04-00,A06-01
4324,10185,M,19940826,근로자,미혼,A04-03,A06-01
4325,17897,M,19940828,구직자,미혼,A04-02,A06-01
4326,22535,M,19940828,구직자,미혼,A04-02,A06-01
4327,14439,M,19940830,근로자,미혼,A04-03,A06-01
4328,11969,M,19940901,기타,미혼,A04-00,A06-01
4329,9698,F,19940902,구직자,미혼,A04-02,A06-01
4330,9808,M,19940902,근로자,미혼,A04-03,A06-01
4331,23497,M,19940903,구직자,미혼,A04-02,A06-01
4332,23800,F,19940903,기타,미혼,A04-00,A06-01
4333,17049,F,19940904,구직자,미혼,A04-02,A06-01
4334,6540,M,19940905,근로자,미혼,A04-03,A06-01
4335,8866,F,19940905,"구직자,프리랜서",미혼,A04-02,A06-01
4336,19965,F,19940905,근로자,미혼,A04-03,A06-01
4337,23273,F,19940905,"구직자,예비창업자",미혼,A04-02,A06-01
4338,24492,F,19940905,구직자,미혼,A04-02,A06-01
4339,11402,M,19940906,구직자,미혼,A04-02,A06-01
4340,6478,M,19940907,근로자,미혼,A04-03,A06-01
4341,11558,M,19940907,구직자,미혼,A04-02,A06-01
4342,25652,M,19940907,"구직자,기타",미혼,A04-02,A06-01
4343,26124,M,19940907,기타,미혼,A04-00,A06-01
4344,4714,F,19940908,구직자,미혼,A04-02,A06-01
4345,21963,F,19940910,구직자,미혼,A04-02,A06-01
4346,18238,M,19940913,근로자,미혼,A04-03,A06-01
4347,20760,M,19940913,근로자,미혼,A04-03,A06-01
4348,6515,M,19940914,"근로자,기타",미혼,A04-03,A06-01
4349,12068,M,19940914,구직자,미혼,A04-02,A06-01
